Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
224,4,1/15/2015,7070,496,1,1,0,0
225,4,1/15/2015,5330,550,1,1,0,0
226,4,1/15/2015,6896,664,1,1,0,0
227,4,1/15/2015,6696,587,1,1,0,0
228,4,1/15/2015,7814,542,1,1,0,0
229,4,1/15/2015,8239,698,1,1,0,0
230,4,1/15/2015,7525,876,1,1,0,0
231,4,1/15/2015,5664,435,1,1,0,0
232,4,1/15/2015,3218,303,1,1,0,0
233,4,1/15/2015,9723,1025,1,1,0,0
234,4,1/15/2015,11357,1030,1,1,0,0
235,4,1/15/2015,6674,520,1,1,0,0
236,4,1/15/2015,7880,926,1,1,0,0
237,4,1/15/2015,4165,587,1,1,0,0
238,4,1/15/2015,7572,1116,1,1,0,0
239,4,1/15/2015,5006,498,1,1,0,0
240,4,1/15/2015,5071,466,1,1,0,0
241,4,1/15/2015,6333,630,1,1,0,0
242,4,1/15/2015,4026,337,1,1,0,0
243,4,1/15/2015,7459,940,1,1,0,0
244,4,1/15/2015,5676,538,1,1,0,0
245,4,1/15/2015,8920,1065,1,1,0,0
246,4,1/15/2015,6970,893,1,1,0,0
247,4,1/15/2015,8355,661,1,1,0,0
248,4,1/15/2015,6837,823,1,1,0,0
249,4,1/15/2015,5397,513,1,1,0,0
250,4,1/15/2015,9345,706,1,1,0,0
251,4,1/15/2015,19632,2374,1,1,0,0
252,4,1/15/2015,10523,748,1,1,0,0
253,4,1/15/2015,5352,641,1,1,0,0
254,4,1/15/2015,2987,268,1,1,0,0
255,4,1/15/2015,5680,577,1,1,0,0
256,4,1/15/2015,8718,1133,1,1,0,0
257,4,1/15/2015,5183,567,1,1,0,0
258,4,1/15/2015,5899,481,1,1,0,0
259,4,1/15/2015,14824,2531,1,1,0,0
260,4,1/15/2015,5290,768,1,1,0,0
261,4,1/15/2015,14598,1069,1,1,0,0
262,4,1/15/2015,19769,2866,1,1,0,0
263,4,1/15/2015,4365,394,1,1,0,0
264,4,1/15/2015,6507,843,1,1,0,0
265,4,1/15/2015,5481,533,1,1,0,0
266,4,1/15/2015,4392,550,1,1,0,0
267,4,1/15/2015,9577,1143,1,1,0,0
268,4,1/15/2015,4067,499,1,1,0,0
269,4,1/15/2015,7976,1041,1,1,0,0
270,4,1/15/2015,8816,1140,1,1,0,0
271,4,1/15/2015,9397,891,1,1,0,0
272,4,1/15/2015,6276,665,1,1,0,0
273,4,1/15/2015,7707,710,1,1,0,0
274,4,1/15/2015,3644,929,1,1,0,0
275,4,1/15/2015,6663,652,1,1,0,0
276,4,1/15/2015,4319,528,1,1,0,0
277,4,1/15/2015,6593,514,1,1,0,0
278,4,1/15/2015,6601,684,1,1,0,0
279,4,1/15/2015,9784,680,1,1,0,0
280,4,1/15/2015,6695,589,1,1,0,0
281,4,1/15/2015,5300,480,1,1,0,0
282,4,1/15/2015,4297,619,1,1,0,0
283,4,1/15/2015,7114,711,1,1,0,0
284,4,1/15/2015,5857,445,1,1,0,0
285,4,1/15/2015,5142,448,1,1,0,0
286,4,1/15/2015,5834,507,1,1,0,0
287,4,1/15/2015,8491,767,1,1,0,0
288,4,1/15/2015,7043,476,1,1,0,0
289,4,1/15/2015,5713,526,1,1,0,0
290,4,1/15/2015,6809,696,1,1,0,0
291,4,1/15/2015,7940,866,1,1,0,0
292,4,1/15/2015,5185,673,1,1,0,0
293,4,1/15/2015,6339,794,1,1,0,0
294,4,1/15/2015,5972,809,1,1,0,0
295,4,1/15/2015,5307,625,1,1,0,0
296,4,1/15/2015,8004,807,1,1,0,0
297,4,1/15/2015,6419,693,1,1,0,0
298,4,1/15/2015,8742,679,1,1,0,0
299,4,1/15/2015,4428,453,1,1,0,0
300,4,1/15/2015,8157,949,1,1,0,0
301,4,1/15/2015,5951,589,1,1,0,0
302,4,1/15/2015,4018,330,1,1,0,0
303,4,1/15/2015,5925,608,1,1,0,0
304,4,1/15/2015,6873,1009,1,1,0,0
305,4,1/15/2015,6319,564,1,1,0,0
306,4,1/15/2015,4694,527,1,1,0,0
307,4,1/15/2015,3360,372,1,1,0,0
308,4,1/15/2015,7912,810,1,1,0,0
309,4,1/15/2015,6923,599,1,1,0,0
310,4,1/15/2015,8688,690,1,1,0,0
311,4,1/15/2015,6391,849,1,1,0,0
312,4,1/15/2015,5965,587,1,1,0,0
313,4,1/15/2015,8179,766,1,1,0,0
314,4,1/15/2015,4937,559,1,1,0,0
315,4,1/15/2015,4584,447,1,1,0,0
316,4,1/15/2015,10962,899,1,1,0,0
317,4,1/15/2015,5178,529,1,1,0,0
318,4,1/15/2015,8394,703,1,1,0,0
319,4,1/15/2015,7369,764,1,1,0,0
320,4,1/15/2015,15283,1997,1,1,0,0
321,4,1/15/2015,5813,564,1,1,0,0
322,4,1/15/2015,5708,615,1,1,0,0
323,4,1/15/2015,7678,613,1,1,0,0
324,4,1/15/2015,6402,760,1,1,0,0
325,4,1/15/2015,7924,856,1,1,0,0
326,4,1/15/2015,4957,432,1,1,0,0
327,4,1/15/2015,8408,955,1,1,0,0
328,4,1/15/2015,4379,480,1,1,0,0
329,4,1/15/2015,6374,628,1,1,0,0
330,4,1/15/2015,3498,392,1,1,0,0
331,4,1/15/2015,5528,769,1,1,0,0
332,4,1/15/2015,4439,569,1,1,0,0
333,4,1/15/2015,9540,1256,1,1,0,0
334,4,1/15/2015,5227,560,1,1,0,0
335,4,1/15/2015,16254,2877,1,1,0,0
336,4,1/15/2015,13806,1937,1,1,0,0
337,4,1/15/2015,4743,372,1,1,0,0
338,4,1/15/2015,6996,591,1,1,0,0
339,4,1/15/2015,5010,647,1,1,0,0
340,4,1/15/2015,6781,734,1,1,0,0
341,4,1/15/2015,5040,699,1,1,0,0
342,4,1/15/2015,11473,859,1,1,0,0
343,4,1/15/2015,8199,747,1,1,0,0
344,4,1/15/2015,8674,1086,1,1,0,0
345,4,1/15/2015,5097,533,1,1,0,0
346,4,1/15/2015,6829,592,1,1,0,0
347,4,1/15/2015,5308,393,1,1,0,0
348,4,1/15/2015,8880,715,1,1,0,0
349,4,1/15/2015,7893,787,1,1,0,0
350,4,1/15/2015,7231,524,1,1,0,0
351,4,1/15/2015,6173,507,1,1,0,0
352,4,1/15/2015,5956,529,1,1,0,0
353,4,1/15/2015,5986,1506,1,1,0,0
354,4,1/15/2015,8087,607,1,1,0,0
355,4,1/15/2015,9456,1092,1,1,0,0
356,4,1/15/2015,5213,393,1,1,0,0
357,4,1/15/2015,8450,1039,1,1,0,0
358,4,1/15/2015,9573,1032,1,1,0,0
359,4,1/15/2015,6279,566,1,1,0,0
360,4,1/15/2015,6683,719,1,1,0,0
361,4,1/15/2015,6303,630,1,1,0,0
362,4,1/15/2015,10267,1194,1,1,0,0
363,4,1/15/2015,6197,800,1,1,0,0
364,4,1/15/2015,5387,587,1,1,0,0
365,4,1/15/2015,6071,581,1,1,0,0
366,4,1/15/2015,6532,625,1,1,0,0
367,4,1/15/2015,5704,541,1,1,0,0
368,4,1/15/2015,11624,737,1,1,0,0
369,4,1/15/2015,5877,499,1,1,0,0
370,4,1/15/2015,7602,603,1,1,0,0
371,4,1/15/2015,6930,548,1,1,0,0
372,4,1/15/2015,8435,705,1,1,0,0
373,4,1/15/2015,4858,319,1,1,0,0
374,4,1/15/2015,7177,876,1,1,0,0
375,4,1/15/2015,10053,839,1,1,0,0
376,4,1/15/2015,8358,893,1,1,0,0
377,4,1/15/2015,7311,918,1,1,0,0
378,4,1/15/2015,6842,980,1,1,0,0
379,4,1/15/2015,4026,486,1,1,0,0
380,4,1/15/2015,11547,1022,1,1,0,0
381,4,1/15/2015,10257,1067,1,1,0,0
382,4,1/15/2015,8868,699,1,1,0,0
383,4,1/15/2015,18701,2277,1,1,0,0
384,4,1/15/2015,10552,1110,1,1,0,0
385,4,1/15/2015,7023,612,1,1,0,0
386,4,1/15/2015,6545,562,1,1,0,0
387,4,1/15/2015,9134,1181,1,1,0,0
388,4,1/15/2015,10704,1111,1,1,0,0
389,4,1/15/2015,10994,1295,1,1,0,0
390,4,1/15/2015,10032,877,1,1,0,0
391,4,1/15/2015,5052,649,1,1,0,0
392,4,1/15/2015,6723,684,1,1,0,0
393,4,1/15/2015,5340,547,1,1,0,0
394,4,1/15/2015,8847,671,1,1,0,0
395,4,1/15/2015,3977,486,1,1,0,0
396,4,1/15/2015,11658,1295,1,1,0,0
397,4,1/15/2015,5022,606,1,1,0,0
398,4,1/15/2015,5371,554,1,1,0,0
399,4,1/15/2015,5796,596,1,1,0,0
400,4,1/15/2015,10081,1263,1,1,0,0
401,4,1/15/2015,7615,689,1,1,0,0
402,4,1/15/2015,6134,582,1,1,0,0
403,4,1/15/2015,7069,673,1,1,0,0
404,4,1/15/2015,5850,707,1,1,0,0
405,4,1/15/2015,4294,485,1,1,0,0
406,4,1/15/2015,6221,475,1,1,0,0
407,4,1/15/2015,3856,297,1,1,0,0
408,4,1/15/2015,4707,445,1,1,0,0
409,4,1/15/2015,6166,577,1,1,0,0
410,4,1/15/2015,6423,759,1,1,0,0
411,4,1/15/2015,8639,642,1,1,0,0
412,4,1/15/2015,8051,547,1,1,0,0
413,4,1/15/2015,8720,996,1,1,0,0
414,4,1/15/2015,7004,463,1,1,0,0
415,4,1/15/2015,6210,504,1,1,0,0
416,4,1/15/2015,11232,1406,1,1,0,0
417,4,1/15/2015,7017,699,1,1,0,0
418,4,1/15/2015,5080,510,1,1,0,0
419,4,1/15/2015,5330,843,1,1,0,0
420,4,1/15/2015,4890,402,1,1,0,0
421,4,1/15/2015,8325,887,1,1,0,0
422,4,1/15/2015,3856,398,1,1,0,0
423,4,1/15/2015,9869,1548,1,1,0,0
424,4,1/15/2015,7483,809,1,1,0,0
425,4,1/15/2015,3668,475,1,1,0,0
426,4,1/15/2015,5228,683,1,1,0,0
427,4,1/15/2015,7780,811,1,1,0,0
428,4,1/15/2015,5863,508,1,1,0,0
429,4,1/15/2015,4897,389,1,1,0,0
430,4,1/15/2015,8429,686,1,1,0,0
431,4,1/15/2015,9639,1071,1,1,0,0
432,4,1/15/2015,11133,1538,1,1,0,0
433,4,1/15/2015,5477,581,1,1,0,0
434,4,1/15/2015,10775,742,1,1,0,0
435,4,1/15/2015,3194,373,1,1,0,0
436,4,1/15/2015,6012,631,1,1,0,0
437,4,1/15/2015,6350,589,1,1,0,0
438,4,1/15/2015,5798,579,1,1,0,0
439,4,1/15/2015,6552,806,1,1,0,0
440,4,1/15/2015,5260,598,1,1,0,0
441,4,1/15/2015,6227,711,1,1,0,0
442,4,1/15/2015,4562,438,1,1,0,0
443,4,1/15/2015,5903,520,1,1,0,0
444,4,1/15/2015,8726,1046,1,1,0,0
445,4,1/15/2015,6111,892,1,1,0,0
446,4,1/15/2015,4878,618,1,1,0,0
447,4,1/15/2015,4374,494,1,1,0,0
448,4,1/15/2015,8099,699,1,1,0,0
449,4,1/15/2015,11332,1505,1,1,0,0
450,4,1/15/2015,8822,1030,1,1,0,0
451,4,1/15/2015,5555,443,1,1,0,0
452,4,1/15/2015,4842,425,1,1,0,0
453,4,1/15/2015,5267,540,1,1,0,0
454,4,1/15/2015,6658,801,1,1,0,0
455,4,1/15/2015,6702,454,1,1,0,0
456,4,1/15/2015,5993,884,1,1,0,0
457,4,1/15/2015,5161,416,1,1,0,0
458,4,1/15/2015,6579,623,1,1,0,0
459,4,1/15/2015,9452,1132,1,1,0,0
460,4,1/15/2015,4279,370,1,1,0,0
461,4,1/15/2015,4653,460,1,1,0,0
462,4,1/15/2015,4669,587,1,1,0,0
463,4,1/15/2015,6358,1024,1,1,0,0
464,4,1/15/2015,7802,931,1,1,0,0
465,4,1/15/2015,7732,581,1,1,0,0
466,4,1/15/2015,7774,760,1,1,0,0
467,4,1/15/2015,10222,1206,1,1,0,0
468,4,1/15/2015,5249,635,1,1,0,0
469,4,1/15/2015,10356,1327,1,1,0,0
470,4,1/15/2015,11665,1526,1,1,0,0
471,4,1/15/2015,7449,597,1,1,0,0
472,4,1/15/2015,5308,671,1,1,0,0
473,4,1/15/2015,3742,526,1,1,0,0
474,4,1/15/2015,8115,774,1,1,0,0
475,4,1/15/2015,5987,875,1,1,0,0
476,4,1/15/2015,5784,663,1,1,0,0
477,4,1/15/2015,6862,464,1,1,0,0
478,4,1/15/2015,7343,709,1,1,0,0
479,4,1/15/2015,10037,1062,1,1,0,0
480,4,1/15/2015,4588,626,1,1,0,0
481,4,1/15/2015,5754,529,1,1,0,0
482,4,1/15/2015,7330,785,1,1,0,0
483,4,1/15/2015,6311,794,1,1,0,0
484,4,1/15/2015,7102,668,1,1,0,0
485,4,1/15/2015,4851,400,1,1,0,0
486,4,1/15/2015,4477,528,1,1,0,0
487,4,1/15/2015,6785,680,1,1,0,0
488,4,1/15/2015,3195,323,1,1,0,0
489,4,1/15/2015,8397,740,1,1,0,0
490,4,1/15/2015,8372,1054,1,1,0,0
491,4,1/15/2015,7087,554,1,1,0,0
492,4,1/15/2015,7629,1036,1,1,0,0
493,4,1/15/2015,9155,812,1,1,0,0
494,4,1/15/2015,8364,1143,1,1,0,0
495,4,1/15/2015,5837,411,1,1,0,0
496,4,1/15/2015,7201,724,1,1,0,0
497,4,1/15/2015,8907,1072,1,1,0,0
498,4,1/15/2015,7054,905,1,1,0,0
499,4,1/15/2015,5400,724,1,1,0,0
500,4,1/15/2015,5695,372,1,1,0,0
501,4,1/15/2015,4912,525,1,1,0,0
502,4,1/15/2015,10069,1442,1,1,0,0
503,4,1/15/2015,7324,511,1,1,0,0
504,4,1/15/2015,6584,946,1,1,0,0
505,4,1/15/2015,5753,622,1,1,0,0
506,4,1/15/2015,7363,776,1,1,0,0
507,4,1/15/2015,8694,641,1,1,0,0
508,4,1/15/2015,7226,644,1,1,0,0
509,4,1/15/2015,6143,521,1,1,0,0
510,4,1/15/2015,8837,839,1,1,0,0
511,4,1/15/2015,5495,765,1,1,0,0
512,4,1/15/2015,5229,1367,1,1,0,0
513,4,1/15/2015,16650,1869,1,1,0,0
514,4,1/15/2015,6928,694,1,1,0,0
515,4,1/15/2015,8019,663,1,1,0,0
516,4,1/15/2015,5981,764,1,1,0,0
517,4,1/15/2015,6673,693,1,1,0,0
518,4,1/15/2015,6241,492,1,1,0,0
519,4,1/15/2015,4998,483,1,1,0,0
520,4,1/15/2015,2854,276,1,1,0,0
521,4,1/15/2015,5276,428,1,1,0,0
522,4,1/15/2015,8635,637,1,1,0,0
523,4,1/15/2015,12719,1457,1,1,0,0
524,4,1/15/2015,7669,778,1,1,0,0
525,4,1/15/2015,9412,818,1,1,0,0
526,4,1/15/2015,12653,1620,1,1,0,0
527,4,1/15/2015,9370,826,1,1,0,0
528,4,1/15/2015,10387,869,1,1,0,0
529,4,1/15/2015,7240,691,1,1,0,0
530,4,1/15/2015,2159,257,1,1,0,0
531,4,1/15/2015,4849,588,1,1,0,0
532,4,1/15/2015,10757,1295,1,1,0,0
533,4,1/15/2015,11809,1085,1,1,0,0
534,4,1/15/2015,7793,541,1,1,0,0
535,4,1/15/2015,8737,975,1,1,0,0
536,4,1/15/2015,7468,749,1,1,0,0
537,4,1/15/2015,6793,711,1,1,0,0
538,4,1/15/2015,3788,540,1,1,0,0
539,4,1/15/2015,10813,1099,1,1,0,0
540,4,1/15/2015,7384,475,1,1,0,0
541,4,1/15/2015,7015,828,1,1,0,0
542,4,1/15/2015,6785,543,1,1,0,0
543,4,1/15/2015,2959,254,1,1,0,0
544,4,1/15/2015,14081,1736,1,1,0,0
545,4,1/15/2015,11986,1104,1,1,0,0
546,4,1/15/2015,13914,1534,1,1,0,0
547,4,1/15/2015,6363,447,1,1,0,0
548,4,1/15/2015,4749,408,1,1,0,0
549,4,1/15/2015,4920,566,1,1,0,0
550,4,1/15/2015,6294,504,1,1,0,0
551,4,1/15/2015,5809,840,1,1,0,0
552,4,1/15/2015,8239,749,1,1,0,0
553,4,1/15/2015,5991,533,1,1,0,0
554,4,1/15/2015,4966,598,1,1,0,0
555,4,1/15/2015,4733,414,1,1,0,0
556,4,1/15/2015,6414,789,1,1,0,0
557,4,1/15/2015,3896,544,1,1,0,0
558,4,1/15/2015,3312,411,1,1,0,0
559,4,1/15/2015,6466,812,1,1,0,0
560,4,1/15/2015,12302,1516,1,1,0,0
561,4,1/15/2015,6216,618,1,1,0,0
562,4,1/15/2015,19153,3118,1,1,0,0
563,4,1/15/2015,5429,625,1,1,0,0
564,4,1/15/2015,5560,490,1,1,0,0
565,4,1/15/2015,6870,747,1,1,0,0
566,4,1/15/2015,5996,559,1,1,0,0
567,4,1/15/2015,5475,666,1,1,0,0
568,4,1/15/2015,4322,373,1,1,0,0
569,4,1/15/2015,4129,619,1,1,0,0
570,4,1/15/2015,3923,593,1,1,0,0
571,4,1/15/2015,7557,574,1,1,0,0
572,4,1/15/2015,7212,567,1,1,0,0
573,4,1/15/2015,4032,324,1,1,0,0
574,4,1/15/2015,8862,661,1,1,0,0
575,4,1/15/2015,5841,544,1,1,0,0
576,4,1/15/2015,6015,823,1,1,0,0
577,4,1/15/2015,3613,417,1,1,0,0
578,4,1/15/2015,6867,567,1,1,0,0
579,4,1/15/2015,7799,765,1,1,0,0
580,4,1/15/2015,7889,1199,1,1,0,0
581,4,1/15/2015,6217,655,1,1,0,0
582,4,1/15/2015,6928,907,1,1,0,0
583,4,1/15/2015,4368,452,1,1,0,0
584,4,1/15/2015,4772,437,1,1,0,0
585,4,1/15/2015,4929,694,1,1,0,0
586,4,1/15/2015,12024,1811,1,1,0,0
587,4,1/15/2015,10631,703,1,1,0,0
588,4,1/15/2015,6087,637,1,1,0,0
589,4,1/15/2015,5766,562,1,1,0,0
590,4,1/15/2015,4869,373,1,1,0,0
591,4,1/15/2015,6141,512,1,1,0,0
592,4,1/15/2015,5560,673,1,1,0,0
593,4,1/15/2015,9046,1134,1,1,0,0
594,4,1/15/2015,3715,394,1,1,0,0
595,4,1/15/2015,14161,1661,1,1,0,0
596,4,1/15/2015,3847,557,1,1,0,0
597,4,1/15/2015,4752,663,1,1,0,0
598,4,1/15/2015,5890,754,1,1,0,0
599,4,1/15/2015,8273,698,1,1,0,0
600,4,1/15/2015,6908,562,1,1,0,0
601,4,1/15/2015,4254,370,1,1,0,0
602,4,1/15/2015,6815,655,1,1,0,0
603,4,1/15/2015,8993,1130,1,1,0,0
604,4,1/15/2015,7983,547,1,1,0,0
605,4,1/15/2015,8222,512,1,1,0,0
606,4,1/15/2015,5574,598,1,1,0,0
607,4,1/15/2015,4230,464,1,1,0,0
608,4,1/15/2015,10913,1026,1,1,0,0
609,4,1/15/2015,4356,495,1,1,0,0
610,4,1/15/2015,4225,517,1,1,0,0
611,4,1/15/2015,5507,486,1,1,0,0
612,4,1/15/2015,5858,363,1,1,0,0
613,4,1/15/2015,6642,935,1,1,0,0
614,4,1/15/2015,6229,789,1,1,0,0
615,4,1/15/2015,9890,1249,1,1,0,0
616,4,1/15/2015,8184,824,1,1,0,0
617,4,1/15/2015,6811,593,1,1,0,0
618,4,1/15/2015,7018,536,1,1,0,0
619,4,1/15/2015,4676,446,1,1,0,0
620,4,1/15/2015,8096,711,1,1,0,0
621,4,1/15/2015,6138,834,1,1,0,0
622,4,1/15/2015,4625,429,1,1,0,0
623,4,1/15/2015,7664,855,1,1,0,0
624,4,1/15/2015,7334,670,1,1,0,0
625,4,1/15/2015,5903,592,1,1,0,0
626,4,1/15/2015,9970,877,1,1,0,0
627,4,1/15/2015,5920,595,1,1,0,0
628,4,1/15/2015,6255,705,1,1,0,0
629,4,1/15/2015,6546,553,1,1,0,0
630,4,1/15/2015,7528,871,1,1,0,0
631,4,1/15/2015,5308,566,1,1,0,0
632,4,1/15/2015,6678,819,1,1,0,0
633,4,1/15/2015,6328,464,1,1,0,0
634,4,1/15/2015,6778,687,1,1,0,0
635,4,1/15/2015,6459,680,1,1,0,0
636,4,1/15/2015,6115,732,1,1,0,0
637,4,1/15/2015,8547,723,1,1,0,0
638,4,1/15/2015,5926,480,1,1,0,0
639,4,1/15/2015,4669,491,1,1,0,0
640,4,1/15/2015,11313,850,1,1,0,0
641,4,1/15/2015,6003,586,1,1,0,0
642,4,1/15/2015,3675,484,1,1,0,0
643,4,1/15/2015,7176,845,1,1,0,0
644,4,1/15/2015,8758,968,1,1,0,0
645,4,1/15/2015,11052,1266,1,1,0,0
646,4,1/15/2015,5060,751,1,1,0,0
647,4,1/15/2015,5296,592,1,1,0,0
648,4,1/15/2015,7193,610,1,1,0,0
649,4,1/15/2015,3821,404,1,1,0,0
650,4,1/15/2015,6068,603,1,1,0,0
651,4,1/15/2015,7230,925,1,1,0,0
652,4,1/15/2015,7895,780,1,1,0,0
653,4,1/15/2015,5867,469,1,1,0,0
654,4,1/15/2015,7288,755,1,1,0,0
655,4,1/15/2015,8756,699,1,1,0,0
656,4,1/15/2015,3676,413,1,1,0,0
657,4,1/15/2015,5486,689,1,1,0,0
658,4,1/15/2015,6045,582,1,1,0,0
659,4,1/15/2015,5944,746,1,1,0,0
660,4,1/15/2015,4974,525,1,1,0,0
661,4,1/15/2015,7078,539,1,1,0,0
662,4,1/15/2015,8902,764,1,1,0,0
663,4,1/15/2015,5381,717,1,1,0,0
664,4,1/15/2015,5164,662,1,1,0,0
665,4,1/15/2015,8435,1232,1,1,0,0
666,4,1/15/2015,7971,666,1,1,0,0
667,4,1/15/2015,8472,771,1,1,0,0
668,4,1/15/2015,8438,1123,1,1,0,0
669,4,1/15/2015,3966,349,1,1,0,0
670,4,1/15/2015,7487,717,1,1,0,0
671,4,1/15/2015,7386,700,1,1,0,0
672,4,1/15/2015,7508,1147,1,1,0,0
673,4,1/15/2015,8434,661,1,1,0,0
674,4,1/15/2015,7080,855,1,1,0,0
675,4,1/15/2015,4957,558,1,1,0,0
676,4,1/15/2015,7852,1814,1,1,0,0
677,4,1/15/2015,7306,584,1,1,0,0
678,4,1/15/2015,7628,832,1,1,0,0
679,4,1/15/2015,9788,1004,1,1,0,0
680,4,1/15/2015,4424,683,1,1,0,0
681,4,1/15/2015,3743,463,1,1,0,0
682,4,1/15/2015,13426,1961,1,1,0,0
683,4,1/15/2015,8455,832,1,1,0,0
684,4,1/15/2015,7983,607,1,1,0,0
685,4,1/15/2015,5683,509,1,1,0,0
686,4,1/15/2015,7045,830,1,1,0,0
687,4,1/15/2015,7862,671,1,1,0,0
688,4,1/15/2015,3883,370,1,1,0,0
689,4,1/15/2015,7117,742,1,1,0,0
690,4,1/15/2015,5764,834,1,1,0,0
691,4,1/15/2015,7729,550,1,1,0,0
692,4,1/15/2015,6542,844,1,1,0,0
693,4,1/15/2015,7563,573,1,1,0,0
694,4,1/15/2015,8810,759,1,1,0,0
695,4,1/15/2015,6447,528,1,1,0,0
696,4,1/15/2015,8250,1023,1,1,0,0
697,4,1/15/2015,11673,995,1,1,0,0
698,4,1/15/2015,15510,1964,1,1,0,0
699,4,1/15/2015,3656,512,1,1,0,0
700,4,1/15/2015,5179,655,1,1,0,0
701,4,1/15/2015,6461,646,1,1,0,0
702,4,1/15/2015,4560,346,1,1,0,0
703,4,1/15/2015,3229,357,1,1,0,0
704,4,1/15/2015,10170,1056,1,1,0,0
705,4,1/15/2015,8008,927,1,1,0,0
706,4,1/15/2015,5293,469,1,1,0,0
707,4,1/15/2015,6894,736,1,1,0,0
708,4,1/15/2015,5682,536,1,1,0,0
709,4,1/15/2015,9233,1198,1,1,0,0
710,4,1/15/2015,4528,386,1,1,0,0
711,4,1/15/2015,8258,615,1,1,0,0
712,4,1/15/2015,6341,576,1,1,0,0
713,4,1/15/2015,8688,1041,1,1,0,0
714,4,1/15/2015,5257,363,1,1,0,0
715,4,1/15/2015,6964,694,1,1,0,0
716,4,1/15/2015,5101,408,1,1,0,0
717,4,1/15/2015,6232,621,1,1,0,0
718,4,1/15/2015,7820,841,1,1,0,0
719,4,1/15/2015,4845,399,1,1,0,0
720,4,1/15/2015,6618,630,1,1,0,0
721,4,1/15/2015,8393,732,1,1,0,0
722,4,1/15/2015,9767,1498,1,1,0,0
723,4,1/15/2015,6941,547,1,1,0,0
724,4,1/15/2015,6964,718,1,1,0,0
725,4,1/15/2015,5299,527,1,1,0,0
726,4,1/15/2015,12285,1157,1,1,0,0
727,4,1/15/2015,5014,484,1,1,0,0
728,4,1/15/2015,5498,461,1,1,0,0
729,4,1/15/2015,11083,1087,1,1,0,0
730,4,1/15/2015,6436,791,1,1,0,0
731,4,1/15/2015,8895,877,1,1,0,0
732,4,1/15/2015,3867,403,1,1,0,0
733,4,1/15/2015,14162,3219,1,1,0,0
734,4,1/15/2015,5963,590,1,1,0,0
735,4,1/15/2015,6260,623,1,1,0,0
736,4,1/15/2015,5957,539,1,1,0,0
737,4,1/15/2015,5370,774,1,1,0,0
738,4,1/15/2015,8527,662,1,1,0,0
739,4,1/15/2015,10426,771,1,1,0,0
740,4,1/15/2015,6959,484,1,1,0,0
741,4,1/15/2015,7938,898,1,1,0,0
742,4,1/15/2015,8707,906,1,1,0,0
743,4,1/15/2015,4553,468,1,1,0,0
744,4,1/15/2015,7379,799,1,1,0,0
745,4,1/15/2015,8181,754,1,1,0,0
746,4,1/15/2015,6862,531,1,1,0,0
747,4,1/15/2015,8747,718,1,1,0,0
748,4,1/15/2015,5115,442,1,1,0,0
749,4,1/15/2015,4902,620,1,1,0,0
750,4,1/15/2015,5236,413,1,1,0,0
751,4,1/15/2015,4038,486,1,1,0,0
752,4,1/15/2015,5329,461,1,1,0,0
753,4,1/15/2015,9430,814,1,1,0,0
754,4,1/15/2015,7986,991,1,1,0,0
755,4,1/15/2015,10906,925,1,1,0,0
756,4,1/15/2015,14911,1987,1,1,0,0
757,4,1/15/2015,7412,598,1,1,0,0
758,4,1/15/2015,5576,737,1,1,0,0
759,4,1/15/2015,6553,692,1,1,0,0
760,4,1/15/2015,6074,996,1,1,0,0
761,4,1/15/2015,8055,939,1,1,0,0
762,4,1/15/2015,4326,428,1,1,0,0
763,4,1/15/2015,6321,576,1,1,0,0
764,4,1/15/2015,4025,456,1,1,0,0
765,4,1/15/2015,9441,775,1,1,0,0
766,4,1/15/2015,6273,496,1,1,0,0
767,4,1/15/2015,5793,518,1,1,0,0
768,4,1/15/2015,12504,1312,1,1,0,0
769,4,1/15/2015,11834,3431,1,1,0,0
770,4,1/15/2015,8504,818,1,1,0,0
771,4,1/15/2015,7714,746,1,1,0,0
772,4,1/15/2015,3331,510,1,1,0,0
773,4,1/15/2015,5643,791,1,1,0,0
774,4,1/15/2015,4976,644,1,1,0,0
775,4,1/15/2015,8530,584,1,1,0,0
776,4,1/15/2015,4196,493,1,1,0,0
777,4,1/15/2015,3894,357,1,1,0,0
778,4,1/15/2015,6663,845,1,1,0,0
779,4,1/15/2015,7915,781,1,1,0,0
780,4,1/15/2015,8711,1034,1,1,0,0
781,4,1/15/2015,5233,693,1,1,0,0
782,4,1/15/2015,6013,556,1,1,0,0
783,4,1/15/2015,7165,717,1,1,0,0
784,4,1/15/2015,6575,678,1,1,0,0
785,4,1/15/2015,7823,627,1,1,0,0
786,4,1/15/2015,4316,685,1,1,0,0
787,4,1/15/2015,9721,1083,1,1,0,0
788,4,1/15/2015,16381,1498,1,1,0,0
789,4,1/15/2015,4019,599,1,1,0,0
790,4,1/15/2015,7065,663,1,1,0,0
791,4,1/15/2015,7423,785,1,1,0,0
792,4,1/15/2015,7852,735,1,1,0,0
793,4,1/15/2015,4987,452,1,1,0,0
794,4,1/15/2015,3051,518,1,1,0,0
795,4,1/15/2015,4495,448,1,1,0,0
796,4,1/15/2015,7627,678,1,1,0,0
797,4,1/15/2015,5021,459,1,1,0,0
798,4,1/15/2015,8172,981,1,1,0,0
799,4,1/15/2015,8542,744,1,1,0,0
800,4,1/15/2015,4603,455,1,1,0,0
